DATE,GOLD,WHEAT,NIKKEI,COPPER
17/05/2022,1851.09999999999,1119,26470,4.244
18/05/2022,1852.59999999999,1097,25920,4.166
19/05/2022,1877.79999999999,1084.25,26020,4.29
20/05/2022,1882.59999999999,1073.75,26385,4.3145
23/05/2022,1889.5,1093.5,26755,4.3525
24/05/2022,1902.9,1076,26330,4.3255
25/05/2022,1889.2,1057.25,26405,4.28299999999999
26/05/2022,1885.8,1067,26575,4.286
27/05/2022,1888.7,1081.25,26780,4.3195
30/05/2022,1888.7,1081.25,26780,4.3195
31/05/2022,1871.4,1038.75,26850,4.296
01/06/2022,1880.9,995.75,27120,4.339
02/06/2022,1903.6,1023.75,27405,4.571
03/06/2022,1885.3,1028.75,27220,4.493
06/06/2022,1875.3,1075,27685,4.4425
07/06/2022,1886.1,1079.25,27810,4.462
08/06/2022,1887,1080.25,27785,4.458
09/06/2022,1882.1,1071,27675,4.3835
10/06/2022,1906.6,1068.75,27065,4.303
13/06/2022,1851.6,1080.75,26120,4.219
14/06/2022,1841.2,1055.25,26125,4.164
15/06/2022,1867.5,1050.25,26240,4.1845
16/06/2022,1891.1,1074,25380,4.1265
17/06/2022,1872,1039.25,25665,4.0335
20/06/2022,1872,1039.25,25665,4.0335
21/06/2022,1866.3,988,26180,4.038
22/06/2022,1871.1,980.25,25880,3.9435
23/06/2022,1855.4,945,25840,3.75
24/06/2022,1859.5,933,26545,3.7465
27/06/2022,1855.4,916.75,26415,3.764
28/06/2022,1852.8,926,26470,3.761
29/06/2022,1850.6,930.25,26420,3.776
30/06/2022,1839.4,893.75,26075,3.682
01/07/2022,1832.9,869.25,26020,3.608
04/07/2022,1832.9,869.25,26020,3.608
05/07/2022,1795.19999999999,826.5,25925,3.4325
06/07/2022,1768.6,817,25965,3.4435
07/07/2022,1769.9,847,26325,3.5455
08/07/2022,1772.3,894,26495,3.524
11/07/2022,1763.3,851,26305,3.429
12/07/2022,1755.4,827.25,26125,3.263
13/07/2022,1765.19999999999,826.75,26170,3.321
14/07/2022,1739.4,814,26400,3.23
15/07/2022,1737.9,800.5,26680,3.249
18/07/2022,1738.4,832,26680,3.3215
19/07/2022,1741.1,838,27090,3.296
20/07/2022,1725.69999999999,836.75,27255,3.319
21/07/2022,1748.9,832,27550,3.312
22/07/2022,1756.69999999999,794.5,27395,3.3285
25/07/2022,1749.6,803.25,27425,3.3765
26/07/2022,1746.8,833.25,27170,3.4015
27/07/2022,1763.8,826.25,27720,3.4785
28/07/2022,1784.8,852,27625,3.503
29/07/2022,1795.4,851.25,27455,3.5975
01/08/2022,1801.1,850.75,27595,3.536
02/08/2022,1790.8,827.25,27440,3.478
03/08/2022,1795.8,820.25,27710,3.485
04/08/2022,1821.2,837.5,27570,3.4835
05/08/2022,1804,835.25,27815,3.5605
08/08/2022,1817.8,839.25,27840,3.5965
09/08/2022,1823.8,838.25,27565,3.599
10/08/2022,1819.2,851.75,27820,3.6465
11/08/2022,1817.1,854.5,27820,3.7015
12/08/2022,1831.1,850,28445,3.6875
15/08/2022,1808.1,849,28575,3.609
16/08/2022,1803.1,830.75,28660,3.627
17/08/2022,1789.1,814.25,28715,3.5925
18/08/2022,1785,788.25,28795,3.6485
19/08/2022,1773.8,806.5,28445,3.6775
22/08/2022,1762.3,827.5,28175,3.6535
23/08/2022,1774.8,845.75,28165,3.6775
24/08/2022,1778,848.25,28155,3.6395
25/08/2022,1784.8,823.5,28370,3.698
26/08/2022,1764.9,851.5,27835,3.6925
29/08/2022,1763.5,876.75,27735,3.5975
30/08/2022,1749.4,863.5,27895,3.555
31/08/2022,1736,875.5,27825,3.509
01/09/2022,1722,840.5,27335,3.4055
02/09/2022,1736.6,855.5,27365,3.3985
05/09/2022,1736.6,855.5,27365,3.3985
06/09/2022,1726.9,857,27315,3.457
07/09/2022,1743.5,872.5,27165,3.4395
08/09/2022,1733.4,863.75,27745,3.552
09/09/2022,1741.6,893.25,27935,3.5525
12/09/2022,1749.4,883.75,28195,3.6135
13/09/2022,1726.2,887.75,28335,3.528
14/09/2022,1721,895.75,27585,3.5135
15/09/2022,1687.9,865.5,27615,3.4705
16/09/2022,1698.5,882.25,27285,3.539
19/09/2022,1699,859,27285,3.523
20/09/2022,1687.2,907,27385,3.4955
21/09/2022,1696.2,909,27055,3.4365
22/09/2022,1693.4,912.75,26965,3.4605
23/09/2022,1665.7,889.75,26670,3.346
26/09/2022,1643.3,867,26135,3.2915
27/09/2022,1650.5,874.25,26255,3.291
28/09/2022,1682.5,899,25855,3.378
29/09/2022,1682.8,896,26275,3.4245
30/09/2022,1682.3,905,25875,3.386
03/10/2022,1722.6,904,26165,3.414
04/10/2022,1748.7,900.75,26845,3.4925
05/10/2022,1739,907.5,27015,3.541
06/10/2022,1734.9,893.25,27225,3.435
07/10/2022,1715.8,897.75,27035,3.3805
10/10/2022,1689.7,933.5,27035,3.435
11/10/2022,1687.2,907.75,26365,3.418
12/10/2022,1694.1,900,26325,3.426
13/10/2022,1686.9,905,26155,3.4585
14/10/2022,1664.2,885.25,26985,3.403
17/10/2022,1669.5,887.25,26665,3.4055
18/10/2022,1671.5,880.25,27125,3.3605
19/10/2022,1648.3,872.25,27165,3.322
20/10/2022,1646.5,887.25,26935,3.396
21/10/2022,1676.5,888,26835,3.4765
24/10/2022,1668.1,878.25,26895,3.432
25/10/2022,1671.4,878.25,27195,3.4
26/10/2022,1682.8,881.75,27375,3.5375
27/10/2022,1681.4,881.75,27235,3.5255
28/10/2022,1662.3,875.75,26945,3.4295
31/10/2022,1650.4,912.75,27420,3.3765
01/11/2022,1665,926.75,27470,3.465
02/11/2022,1651.7,886.75,27555,3.433
03/11/2022,1646.1,882.75,27210,3.422
04/11/2022,1699.7,893.75,27125,3.6985
07/11/2022,1692.4,893.25,27370,3.5975
08/11/2022,1729.9,878,27790,3.6555
09/11/2022,1723.4,861.75,27800,3.667
10/11/2022,1773.3,861.25,27365,3.7665
11/11/2022,1787.6,870.25,28205,3.924
14/11/2022,1788.8,870.75,28035,3.8355
15/11/2022,1797.3,878.25,27865,3.8195
16/11/2022,1792.1,866.25,27710,3.755
17/11/2022,1777.7,854.75,27880,3.685
18/11/2022,1766.7,848,27970,3.644
21/11/2022,1754.6,845,27825,3.5855
22/11/2022,1755.5,836.5,28085,3.623
23/11/2022,1765.5,840.25,28300,3.6435
24/11/2022,1765.5,840.25,28300,3.6435
25/11/2022,1769.7,827.25,28250,3.625
28/11/2022,1755.4,816.5,28060,3.6005
29/11/2022,1763.6,814.75,27980,3.6465
30/11/2022,1782.9,824.25,27970,3.784
01/12/2022,1817.4,818.75,28170,3.796
02/12/2022,1811.4,800.5,27690,3.855
05/12/2022,1781.5,778,27730,3.7885
06/12/2022,1783.3,765.25,27785,3.822
07/12/2022,1799,779.75,27635,3.8445
08/12/2022,1801.3,777,27390,3.8805
09/12/2022,1809.4,767.75,27850,3.8565
12/12/2022,1792.9,784.5,27725,3.8075
13/12/2022,1822.5,783.75,27910,3.847
14/12/2022,1818.8,783,28010,3.8615
15/12/2022,1787.1,787.25,28090,3.777
16/12/2022,1803,782.5,27470,3.77
19/12/2022,1796.8,780.5,27195,3.762
20/12/2022,1827.7,780.5,26520,3.8075
21/12/2022,1823.9,797.5,26260,3.8175
22/12/2022,1800.4,793.75,26410,3.7655
23/12/2022,1806,804.5,26150,3.813
26/12/2022,1806,804.5,26150,3.813
27/12/2022,1821.8,802.5,26430,3.851
28/12/2022,1812,814.25,26120,3.8335
29/12/2022,1821.9,814.25,26120,3.829
30/12/2022,1822.3,814.25,26120,3.8065
