Dates,BTC1 Curncy,BTC1 Curncy,DCR1 Curncy,DCR1 Curncy,BGCI Index,BGCI Index,XBT Curncy,XBT Curncy,XET Curncy,XET Curncy,XBI Curncy,XBI Curncy,XRP Curncy,XRP Curncy,XAD Curncy,XAD Curncy,XSO Curncy,XSO Curncy,XDG Curncy,XDG Curncy,SPXT Index,SPXT Index,XNDX Index,XNDX Index,GC1 Comdty,GC1 Comdty
,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume,Last Price,Volume
2020-07-01,13755,528,#N/A N/A,#N/A N/A,365.64,#N/A N/A,9239.05,#N/A N/A,231.435,#N/A N/A,15.853,#N/A N/A,0.1766,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6383.76,611490959,11976.66,167601769,1861.3,263254
2020-06-30,13630,2856,#N/A N/A,#N/A N/A,360.26,#N/A N/A,9147.09,#N/A N/A,225.688,#N/A N/A,15.3654,#N/A N/A,0.1759,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6351.67,803385927,11834.05,231759486,1881.9,986
2020-06-29,13645,2742,#N/A N/A,#N/A N/A,362.38,#N/A N/A,9180.36,#N/A N/A,227.493,#N/A N/A,15.4507,#N/A N/A,0.1783,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6254.78,612981450,11604.87,174562479,1863.7,584
2020-06-26,13665,4195,#N/A N/A,#N/A N/A,369.44,#N/A N/A,9190.26,#N/A N/A,230.12,#N/A N/A,16.2114,#N/A N/A,0.1833,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6163.5,1537463295,11474.15,388989878,1862.2,640
2020-06-25,13785,2169,#N/A N/A,#N/A N/A,372.07,#N/A N/A,9275.81,#N/A N/A,233.83,#N/A N/A,15.8862,#N/A N/A,0.182,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6316.45,661457084,11768.27,193453525,1852,476
2020-06-24,13820,2600,#N/A N/A,#N/A N/A,372.37,#N/A N/A,9288.58,#N/A N/A,234.853,#N/A N/A,15.9894,#N/A N/A,0.1831,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6247.66,788986760,11652.78,231743489,1857,1711
2020-06-23,14190,1711,#N/A N/A,#N/A N/A,387.2,#N/A N/A,9629.89,#N/A N/A,243.523,#N/A N/A,16.265,#N/A N/A,0.1893,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6413.44,708016503,11894.07,186952442,1863,1030
2020-06-22,14105,1822,#N/A N/A,#N/A N/A,385.68,#N/A N/A,9645.06,#N/A N/A,244.92,#N/A N/A,16.3499,#N/A N/A,0.1893,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6385.91,709123735,11801.47,184307027,1847.3,1911
2020-06-19,13830,393,#N/A N/A,#N/A N/A,371.48,#N/A N/A,9315.35,#N/A N/A,229.498,#N/A N/A,15.9541,#N/A N/A,0.1879,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6344.7,2263049332,11659.71,500719032,1836,1865
2020-06-18,13925,127,#N/A N/A,#N/A N/A,375.8,#N/A N/A,9343.09,#N/A N/A,229.048,#N/A N/A,16.1854,#N/A N/A,0.1891,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6379.56,646183328,11662.19,187422402,1814.9,262
2020-06-17,13845,236,#N/A N/A,#N/A N/A,373.91,#N/A N/A,9374.04,#N/A N/A,231.44,#N/A N/A,16.3769,#N/A N/A,0.1919,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6375.54,644978627,11627.74,182171229,1819.2,357
2020-06-16,14040,216,#N/A N/A,#N/A N/A,379.34,#N/A N/A,9494.7,#N/A N/A,233.858,#N/A N/A,16.4003,#N/A N/A,0.1914,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6398.58,807726824,11589.17,230299259,1820.4,368
2020-06-15,13955,892,#N/A N/A,#N/A N/A,377.68,#N/A N/A,9481.06,#N/A N/A,232.74,#N/A N/A,16.3804,#N/A N/A,0.193,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6279.4,785779880,11388.08,220261501,1810.7,654
2020-06-12,13970,175,#N/A N/A,#N/A N/A,381.97,#N/A N/A,9463.3,#N/A N/A,237.665,#N/A N/A,16.5943,#N/A N/A,0.193,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6227.42,801367164,11256.32,248956467,1820.9,590
2020-06-11,13810,771,#N/A N/A,#N/A N/A,372.88,#N/A N/A,9340.86,#N/A N/A,232.475,#N/A N/A,16.2846,#N/A N/A,0.1905,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6145.3,947088300,11168.19,296864786,1823.6,755
2020-06-10,14425,559,#N/A N/A,#N/A N/A,401.51,#N/A N/A,9867.63,#N/A N/A,247.83,#N/A N/A,17.4159,#N/A N/A,0.203,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6529.42,771297979,11755.68,221260706,1804.4,1152
2020-06-09,14305,200,#N/A N/A,#N/A N/A,395.17,#N/A N/A,9749.6,#N/A N/A,243.565,#N/A N/A,17.3816,#N/A N/A,0.2012,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6564.27,713443262,11607.68,197026493,1805.9,622
2020-06-08,14275,228,#N/A N/A,#N/A N/A,395.33,#N/A N/A,9702.87,#N/A N/A,242.288,#N/A N/A,17.2883,#N/A N/A,0.2022,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6615.4,804790515,11531.22,206092219,1788.8,753
2020-06-05,14305,211,#N/A N/A,#N/A N/A,397.92,#N/A N/A,9712.33,#N/A N/A,241.57,#N/A N/A,17.6547,#N/A N/A,0.2032,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6536.58,1015182134,11441.4,264775393,1767.4,1104
2020-06-04,14395,216,#N/A N/A,#N/A N/A,396.21,#N/A N/A,9783.87,#N/A N/A,241.708,#N/A N/A,17.4928,#N/A N/A,0.2039,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6369.54,784969099,11214.62,217465321,1810.7,1102
2020-06-03,14150,222,#N/A N/A,#N/A N/A,392.48,#N/A N/A,9583.65,#N/A N/A,241.603,#N/A N/A,17.3365,#N/A N/A,0.2035,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6389.67,664131047,11300.12,199761371,1789.9,1719
2020-06-02,14075,1488,#N/A N/A,#N/A N/A,387.49,#N/A N/A,9522.85,#N/A N/A,236.535,#N/A N/A,17.0962,#N/A N/A,0.2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6303,638748969,11244.1,196490588,1817.8,691
2020-06-01,14145,166,#N/A N/A,#N/A N/A,391.35,#N/A N/A,9680.19,#N/A N/A,241.87,#N/A N/A,17.7304,#N/A N/A,0.2066,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6251.48,539492642,11176.08,163472512,1832.2,714
2020-05-29,13975,3864,#N/A N/A,#N/A N/A,374.02,#N/A N/A,9415.96,#N/A N/A,220.115,#N/A N/A,16.9938,#N/A N/A,0.1972,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6227.81,1607090388,11125.59,371227095,1831.8,1526
2020-05-28,14065,3729,#N/A N/A,#N/A N/A,372.39,#N/A N/A,9446.84,#N/A N/A,214.55,#N/A N/A,15.351,#N/A N/A,0.1982,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6197.02,691715314,10963.85,198385497,1808.2,23355
2020-05-27,13755,2554,#N/A N/A,#N/A N/A,362.78,#N/A N/A,9163.42,#N/A N/A,206.393,#N/A N/A,16.4519,#N/A N/A,0.1975,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6209.38,740053186,10992.28,224066562,1805.6,137416
2020-05-26,13360,2493,#N/A N/A,#N/A N/A,351.71,#N/A N/A,8859.07,#N/A N/A,202.198,#N/A N/A,16.0018,#N/A N/A,0.195,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6118.54,757844792,10931.52,213817969,1800.5,313174
2020-05-25,13760,595,#N/A N/A,#N/A N/A,364.18,#N/A N/A,8914.38,#N/A N/A,204.845,#N/A N/A,16.3755,#N/A N/A,0.1954,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6044.16,452308586,10959.47,140265913,1830.4,196816
2020-05-22,13760,595,#N/A N/A,#N/A N/A,364.18,#N/A N/A,9181,#N/A N/A,208.2,#N/A N/A,15.2185,#N/A N/A,0.2015,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6044.16,452308586,10959.47,140265913,1830.4,196816
2020-05-21,13670,1506,#N/A N/A,#N/A N/A,353.52,#N/A N/A,9056.92,#N/A N/A,198.948,#N/A N/A,15.1149,#N/A N/A,0.1941,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6028.93,585595360,10917.57,172212346,1816.8,238735
2020-05-20,14145,843,#N/A N/A,#N/A N/A,371.46,#N/A N/A,9588.55,#N/A N/A,210.468,#N/A N/A,13.9987,#N/A N/A,0.2021,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6075.76,589509705,11042.1,194309419,1847,184460
2020-05-19,14270,695,#N/A N/A,#N/A N/A,376.18,#N/A N/A,9690.24,#N/A N/A,212.553,#N/A N/A,16.9837,#N/A N/A,0.2043,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5975.15,581011266,10821.18,191362709,1840.5,185258
2020-05-18,14335,1001,#N/A N/A,#N/A N/A,378.01,#N/A N/A,9677.73,#N/A N/A,212.835,#N/A N/A,16.6184,#N/A N/A,0.2042,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,6037.9,800533514,10859.42,223459519,1829.3,271472
2020-05-15,13960,880,#N/A N/A,#N/A N/A,359.29,#N/A N/A,9241.91,#N/A N/A,193.45,#N/A N/A,14.4385,#N/A N/A,0.1963,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5852.84,1024342720,10650.78,263710888,1851.2,200179
2020-05-14,14320,642,#N/A N/A,#N/A N/A,371.56,#N/A N/A,9656.61,#N/A N/A,202.685,#N/A N/A,16.3796,#N/A N/A,0.2036,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5829.33,706517143,10581.81,219930535,1835.8,212914
2020-05-13,13830,762,#N/A N/A,#N/A N/A,360.56,#N/A N/A,9300.04,#N/A N/A,198.273,#N/A N/A,15.8994,#N/A N/A,0.202,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5761.7,761340552,10471.35,225870791,1811.3,211614
2020-05-12,13435,704,#N/A N/A,#N/A N/A,348,#N/A N/A,8824.98,#N/A N/A,189.713,#N/A N/A,14.6098,#N/A N/A,0.1975,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5863.68,595423642,10602.09,178845411,1801.7,198067
2020-05-11,13350,1491,#N/A N/A,#N/A N/A,343.05,#N/A N/A,8636.21,#N/A N/A,186.818,#N/A N/A,13.7851,#N/A N/A,0.1919,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5985.66,595622531,10818.94,175149039,1792.9,202173
2020-05-08,14595,628,#N/A N/A,#N/A N/A,390.75,#N/A N/A,9998.9,#N/A N/A,214.65,#N/A N/A,14.7352,#N/A N/A,0.2204,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5984.55,566651754,10727.4,168367921,1808.8,232810
2020-05-07,14565,1060,#N/A N/A,#N/A N/A,389.86,#N/A N/A,9801.31,#N/A N/A,211.8,#N/A N/A,17.0131,#N/A N/A,0.2179,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5884.14,618126081,10586.36,173439258,1820.7,250704
2020-05-06,13890,663,#N/A N/A,#N/A N/A,373.29,#N/A N/A,9250.9,#N/A N/A,205.618,#N/A N/A,16.3918,#N/A N/A,0.2173,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5815.17,596637737,10449.64,166780648,1783.4,203370
2020-05-05,13525,412,#N/A N/A,#N/A N/A,369.33,#N/A N/A,8951.51,#N/A N/A,205.048,#N/A N/A,16.9016,#N/A N/A,0.2168,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5855.58,613338394,10384.94,172020528,1805.5,184728
2020-05-04,13470,314,#N/A N/A,#N/A N/A,369.17,#N/A N/A,8921.68,#N/A N/A,207.375,#N/A N/A,17.0396,#N/A N/A,0.2192,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5803.12,650836137,10272.71,189395808,1808.2,148728
2020-05-01,13355,494,#N/A N/A,#N/A N/A,370.53,#N/A N/A,8734.2,#N/A N/A,209.893,#N/A N/A,17.1383,#N/A N/A,0.216,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5778.53,657506857,10137.9,222046337,1795.8,168016
2020-04-30,13455,10524,#N/A N/A,#N/A N/A,373.41,#N/A N/A,8826.56,#N/A N/A,211.745,#N/A N/A,16.9764,#N/A N/A,0.2147,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5944.68,1061916384,10465.21,292402966,1789.1,327
2020-04-29,13350,9729,#N/A N/A,#N/A N/A,381.34,#N/A N/A,8933.48,#N/A N/A,216.925,#N/A N/A,17.3939,#N/A N/A,0.2285,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5999.74,826374125,10444.22,261345406,1808.3,373
2020-04-28,12305,1762,#N/A N/A,#N/A N/A,345.54,#N/A N/A,7736.85,#N/A N/A,196.638,#N/A N/A,16.183,#N/A N/A,0.2125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5844.18,670940933,10089.41,195405244,1815.5,1255
2020-04-27,12305,2872,#N/A N/A,#N/A N/A,338.82,#N/A N/A,7708.12,#N/A N/A,193.678,#N/A N/A,15.9039,#N/A N/A,0.1951,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5874.94,610804555,10275.51,171963302,1817.5,736
2020-04-24,12120,2367,#N/A N/A,#N/A N/A,333.72,#N/A N/A,7533.88,#N/A N/A,188.168,#N/A N/A,15.9363,#N/A N/A,0.1933,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5789.65,718657747,10215.98,184602453,1829.1,901
2020-04-23,12150,4094,#N/A N/A,#N/A N/A,334.19,#N/A N/A,7541.59,#N/A N/A,189.195,#N/A N/A,15.9871,#N/A N/A,0.1953,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5710.04,677686455,10047.15,217611916,1838.3,1697
2020-04-22,11680,885,#N/A N/A,#N/A N/A,319.5,#N/A N/A,7119.34,#N/A N/A,183.03,#N/A N/A,15.8563,#N/A N/A,0.1881,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5712.65,668873157,10074.05,209330678,1832.3,1654
2020-04-21,11425,722,#N/A N/A,#N/A N/A,306.62,#N/A N/A,6894.6,#N/A N/A,172.815,#N/A N/A,15.4433,#N/A N/A,0.1846,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5584.44,747021645,9769.86,240168236,1783.2,1664
2020-04-20,11340,297,#N/A N/A,#N/A N/A,301.74,#N/A N/A,6868.11,#N/A N/A,171.918,#N/A N/A,15.539,#N/A N/A,0.1825,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5761,706781951,10145.99,196398746,1808.3,617
2020-04-17,11640,190,#N/A N/A,#N/A N/A,313.71,#N/A N/A,7060.14,#N/A N/A,171.01,#N/A N/A,15.8352,#N/A N/A,0.1898,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5865.9,959584402,10269.12,292835402,1795.7,1830
2020-04-16,11650,363,#N/A N/A,#N/A N/A,312.11,#N/A N/A,7060.08,#N/A N/A,172.518,#N/A N/A,15.8485,#N/A N/A,0.1905,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5712.6,753452464,10182.4,240222689,1827.6,1016
2020-04-15,11280,246,#N/A N/A,#N/A N/A,295.92,#N/A N/A,6752.45,#N/A N/A,157.81,#N/A N/A,14.8209,#N/A N/A,0.1856,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5679.53,730687071,9989.55,216081011,1834.5,1082
2020-04-14,11490,136,#N/A N/A,#N/A N/A,301.4,#N/A N/A,6873.41,#N/A N/A,159.21,#N/A N/A,15.7136,#N/A N/A,0.1859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5807.1,743625312,10106.04,234182039,1864,1158
2020-04-13,11345,441,#N/A N/A,#N/A N/A,296.88,#N/A N/A,6828.62,#N/A N/A,156.708,#N/A N/A,15.3547,#N/A N/A,0.1885,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5634.15,721112241,9687.82,204296532,1854.7,1608
2020-04-10,11875,76,#N/A N/A,#N/A N/A,321.22,#N/A N/A,6920.1,#N/A N/A,159.228,#N/A N/A,13.9934,#N/A N/A,0.1886,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5691.54,961378961,9578.29,259711585,1844.8,1877
2020-04-09,11875,76,#N/A N/A,#N/A N/A,321.22,#N/A N/A,7306.08,#N/A N/A,170.515,#N/A N/A,15.0267,#N/A N/A,0.199,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5691.54,961378961,9578.29,259711585,1844.8,1877
2020-04-08,11915,344,#N/A N/A,#N/A N/A,326.04,#N/A N/A,7325.08,#N/A N/A,172.093,#N/A N/A,14.0493,#N/A N/A,0.2008,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5609.55,801026832,9567.68,229535388,1779,1288
2020-04-07,11930,931,#N/A N/A,#N/A N/A,317.16,#N/A N/A,7118.23,#N/A N/A,163.55,#N/A N/A,12.1433,#N/A N/A,0.1914,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5423.52,968741223,9358.14,288529093,1777.5,2135
2020-04-06,11915,129,#N/A N/A,#N/A N/A,317.25,#N/A N/A,7231.12,#N/A N/A,164.223,#N/A N/A,14.0014,#N/A N/A,0.1937,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5432.17,1042822119,9395.75,310434720,1788.9,1471
2020-04-03,11370,178,#N/A N/A,#N/A N/A,287.36,#N/A N/A,6703.55,#N/A N/A,140.775,#N/A N/A,12.8333,#N/A N/A,0.1784,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5075.16,925587154,8752.2,227969512,1742.5,507
2020-04-02,11425,402,#N/A N/A,#N/A N/A,283.87,#N/A N/A,6749.37,#N/A N/A,140.635,#N/A N/A,11.8985,#N/A N/A,0.1772,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5152.47,894982891,8877.23,249063741,1735.6,440
2020-04-01,10750,83,#N/A N/A,#N/A N/A,265.12,#N/A N/A,6351.21,#N/A N/A,132.193,#N/A N/A,12.7264,#N/A N/A,0.1737,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5036.64,909256993,8701.49,261289604,1689,345
2020-03-31,11020,2305,#N/A N/A,#N/A N/A,274.86,#N/A N/A,6481.37,#N/A N/A,134.745,#N/A N/A,12.3485,#N/A N/A,0.1778,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5269.2,1223385239,9081.82,315682471,1694.2,2874
2020-03-30,10925,4341,#N/A N/A,#N/A N/A,271.39,#N/A N/A,6477.56,#N/A N/A,134.13,#N/A N/A,11.6351,#N/A N/A,0.1738,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5354.39,856128675,9168.37,248113086,1732.8,16389
2020-03-27,11225,2372,#N/A N/A,#N/A N/A,280.48,#N/A N/A,6683.67,#N/A N/A,137.445,#N/A N/A,10.6959,#N/A N/A,0.1833,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5179.92,916669339,8818.43,262706559,1735.8,100638
2020-03-26,11240,1505,#N/A N/A,#N/A N/A,274.68,#N/A N/A,6744.69,#N/A N/A,136.735,#N/A N/A,12.1696,#N/A N/A,0.1654,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5360.49,1102835603,9177.23,327130462,1762,215969
2020-03-25,11205,907,#N/A N/A,#N/A N/A,271.41,#N/A N/A,6598.56,#N/A N/A,135.34,#N/A N/A,11.461,#N/A N/A,0.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5045.35,1249729967,8680.42,368737168,1744.2,254189
2020-03-24,11290,1186,#N/A N/A,#N/A N/A,278.82,#N/A N/A,6752.28,#N/A N/A,139.783,#N/A N/A,12.4607,#N/A N/A,0.1626,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4987.8,1217256349,8778.28,395910114,1771.6,418776
2020-03-23,10855,1178,#N/A N/A,#N/A N/A,264.25,#N/A N/A,6414.54,#N/A N/A,132.408,#N/A N/A,11.9618,#N/A N/A,0.1585,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4559.5,1128845260,8142.54,362245908,1678.4,362068
2020-03-20,10775,1382,#N/A N/A,#N/A N/A,256.83,#N/A N/A,5971.92,#N/A N/A,125.393,#N/A N/A,11.8805,#N/A N/A,0.1521,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4697.09,1712397273,8127.87,493713660,1595.4,269974
2020-03-19,10815,785,#N/A N/A,#N/A N/A,266.69,#N/A N/A,6254.32,#N/A N/A,137.335,#N/A N/A,12.241,#N/A N/A,0.1647,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4909.13,1128760287,8468.24,374780045,1590.1,325286
2020-03-18,9890,1283,#N/A N/A,#N/A N/A,231.4,#N/A N/A,5338.27,#N/A N/A,116.51,#N/A N/A,10.4095,#N/A N/A,0.1463,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4885.76,1313314132,8336.55,430928942,1588.7,435187
2020-03-17,9955,554,#N/A N/A,#N/A N/A,233.11,#N/A N/A,5469.8,#N/A N/A,119.3,#N/A N/A,10.3503,#N/A N/A,0.149,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5152.83,1333782991,8683.69,415394089,1636.6,434508
2020-03-16,9490,1385,#N/A N/A,#N/A N/A,217.82,#N/A N/A,4904.48,#N/A N/A,109.623,#N/A N/A,9.5302,#N/A N/A,0.1388,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,4861.22,1340847421,8156.7,442166129,1597.3,565977
2020-03-13,9920,1799,#N/A N/A,#N/A N/A,241.61,#N/A N/A,5434.09,#N/A N/A,128.775,#N/A N/A,11.064,#N/A N/A,0.1538,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5522.85,1377727520,9289.24,423950797,1627.5,551049
2020-03-12,10580,1080,#N/A N/A,#N/A N/A,257.88,#N/A N/A,5725.35,#N/A N/A,128.965,#N/A N/A,15.9567,#N/A N/A,0.1557,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5051.97,1432304966,8439.12,455503769,1701.1,605721
2020-03-11,12450,200,#N/A N/A,#N/A N/A,346.73,#N/A N/A,7863.14,#N/A N/A,193.31,#N/A N/A,17.0714,#N/A N/A,0.2074,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5581.76,1122243487,9299.08,316463356,1753.1,404351
2020-03-10,12590,329,#N/A N/A,#N/A N/A,357.58,#N/A N/A,7999.1,#N/A N/A,203.26,#N/A N/A,17.373,#N/A N/A,0.2132,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,5868.11,1159349137,9724.36,336400322,1771.1,385479
